DEP;DIR;CODECOM;CODEVOIE;LIBVOIE;TYPEVOIE;CODE_MAJIC;LIBCOM;CODE_POSTAL;DATE_CREATION
73;0;010;1230;CHE DE CHAMPOULET;1;;ENTRELACS;73410;20110623
73;0;010;1245;ESP CHANTAL MAUDUIT;1;;ENTRELACS;73410;20110623
73;0;010;1250;RTE DE LA CHAPELLE;1;;ENTRELACS;73410;20180524
73;0;010;1260;RUE DE LA CHAUDANNE;1;;ENTRELACS;73410;20110623
73;0;010;1275;IMP DES CHAVIRETTES;1;;ENTRELACS;73410;20110623
73;0;010;1300;RTE DES GRANDS CHENES;1;;ENTRELACS;73410;20110623
73;0;010;1315;CHE DU CHEF LIEU;1;;ENTRELACS;73410;20110623
73;0;010;1330;RTE DE CHERANCE;1;;ENTRELACS;73410;20110623
73;0;010;1340;CHE DES CHEVREUILS;1;;ENTRELACS;73410;20180524
73;0;010;1360;CHE DU CIMETIERE;1;;ENTRELACS;73410;20180524
73;0;010;1395;RUE DU CLERGEON;1;;ENTRELACS;73410;20110623
73;0;010;1400;RUE DU CLOS JEANNE;1;;ENTRELACS;73410;20110623
73;0;010;1415;RTE DE COLLONGES;1;;ENTRELACS;73410;20110623
73;0;010;1429;IMP DE LA COLOMBE;1;;ENTRELACS;73410;20180524
73;0;010;1430;RUE DU COLOMBIER;1;;ENTRELACS;73410;20110623
73;0;010;1445;CHE DE LA COTE;1;;ENTRELACS;73410;20110623
73;0;010;1450;CHE DE COMBADY;1;;ENTRELACS;73410;20180524
73;0;010;1453;CHE DES COMBALES;1;;ENTRELACS;73410;20180524
73;0;010;1458;CHE DES COMBES;1;;ENTRELACS;73410;20120326
73;0;010;1460;CHE DE LA COMBE BELLON;1;;ENTRELACS;73410;20110623
73;0;010;1465;CHE DE LA CORNE;1;;ENTRELACS;73410;20180524
73;0;010;1473;CHE DE LA CRETE;1;;ENTRELACS;73410;20180524
73;0;010;1475;RTE DES CREUX;1;;ENTRELACS;73410;20110623
73;0;010;1500;CHE DES CROCHETS;1;;ENTRELACS;73410;20110623
73;0;010;1510;IMP DE LA CROIX BLANCHE;1;;ENTRELACS;73410;20180524
73;0;010;1515;RTE DE CROSAGNY;1;;ENTRELACS;73410;20110623
73;0;010;1530;CHE DE LA CROUTADE;1;;ENTRELACS;73410;20110623
73;0;010;1545;CHE DES CROUTEAUX;1;;ENTRELACS;73410;20110623
73;0;010;1560;IMP DU CRU;1;;ENTRELACS;73410;20110623
73;0;010;1575;CHE DE LA CURIAZ;1;;ENTRELACS;73410;20110623
73;0;010;1580;RTE DES DARMAND;1;;ENTRELACS;73410;20180524
73;0;010;1585;CHE DU DEBAUT;1;;ENTRELACS;73410;20180524
73;0;010;1600;RUE DE LA DEYSSE;1;;ENTRELACS;73410;20110623
73;0;010;1615;RUE DIONYSOS;1;;ENTRELACS;73410;20110623
73;0;010;1630;RTE DE DRESSY;1;;ENTRELACS;73410;20110623
73;0;010;1645;RUE DES ECUREUILS;1;;ENTRELACS;73410;20110623
73;0;010;1660;CHE DES ENFANTS;1;;ENTRELACS;73410;20110623
73;0;010;1668;CHE DES EPERONS;1;;ENTRELACS;73410;20180524
73;0;010;1670;IMP DU FAISAN;1;;ENTRELACS;73410;20180524
73;0;010;1675;IMP DES FAUVETTES;1;;ENTRELACS;73410;20110623
73;0;010;1700;IMP DE LA FERME;1;;ENTRELACS;73410;20110623
73;0;010;1715;IMP DES FERMETTES;1;;ENTRELACS;73410;20110623
73;0;010;1730;IMP DES FLEURS;1;;ENTRELACS;73410;20110623
73;0;010;1745;CHE DE LA FORET;1;;ENTRELACS;73410;20110623
73;0;010;1760;IMP SAINT FRANCOIS;1;;ENTRELACS;73410;20110623
73;0;010;1775;RUE DE LA GARE;1;;ENTRELACS;73410;20110623
73;0;010;1780;CHE DU GARGOTON;1;;ENTRELACS;73410;20180524
73;0;010;1785;CHE DU GORSY;1;;ENTRELACS;73410;20180524
73;0;010;1800;CHE DES GRANGES;1;;ENTRELACS;73410;20110623
73;0;010;1815;ALL DES GRANGETTES;1;;ENTRELACS;73410;20110623
73;0;010;1830;ALL DU GUILLON;1;;ENTRELACS;73410;20110623
73;0;010;1845;IMP DES HAUTES VUES;1;;ENTRELACS;73410;20110623
73;0;010;1850;IMP DES HAUTINS;1;;ENTRELACS;73410;20180524
73;0;010;1855;IMP DES HIRONDELLES;1;;ENTRELACS;73410;20180524
73;0;010;1860;RUE DE L INDUSTRIE;1;;ENTRELACS;73410;20110623
73;0;010;1865;PL DE L ISERABLE;1;;ENTRELACS;73410;20180524
73;0;010;1875;SEN DES JARDINS;1;;ENTRELACS;73410;20110623
73;0;010;1900;RUE JEAN JACQUES ROUSSEAU;1;;ENTRELACS;73410;20110623
73;0;010;1915;PL JEAN MARIE MONTILLET;1;;ENTRELACS;73410;20110623
73;0;010;1930;RUE LAMARTINE;1;;ENTRELACS;73410;20110623
73;0;010;1933;MTE DES LANGUAIS;1;;ENTRELACS;73410;20180524
73;0;010;1935;RTE DES LANSARD;1;;ENTRELACS;73410;20180524
73;0;010;1943;CHE DE LASSY;1;;ENTRELACS;73410;20180524
73;0;010;1944;RTE DE LAVAL;1;;ENTRELACS;73410;20180524
73;0;010;1945;CHE DU LAVOIR;1;;ENTRELACS;73410;20110623
73;0;010;1960;MTE DE LEPAU;1;;ENTRELACS;73410;20110623
73;0;010;1975;IMP DU LEVANT;1;;ENTRELACS;73410;20110623
73;0;010;2000;IMP DU LONGERET;1;;ENTRELACS;73410;20110623
73;0;010;2015;PL LOUIS CAVALLO;1;;ENTRELACS;73410;20110623
73;0;010;2017;IMP DE LA MAGUETTE;1;;ENTRELACS;73410;20180524
73;0;010;2020;CHE MAISON FONTAINE;1;;ENTRELACS;73410;20180524
73;0;010;2022;CHE DE LA MAISONNETTE;1;;ENTRELACS;73410;20180524
73;0;010;2025;CHE DES MARAIS;1;;ENTRELACS;73410;20190924
73;0;010;2041;RTE DE MARCELLAZ;1;;ENTRELACS;73410;20180524
73;0;010;2042;CHE DE MARCENS;1;;ENTRELACS;73410;20180524
73;0;010;2044;CHE DU MARECHET;1;;ENTRELACS;73410;20180524
73;0;010;2045;MTE DE MARLINE;1;;ENTRELACS;73410;20110623
73;0;010;2060;CLOS DES MARRONNIERS;1;;ENTRELACS;73410;20110623
73;0;010;2065;CHE DU MARTINET;1;;ENTRELACS;73410;20180524
73;0;010;2075;RTE DU MAZET;1;;ENTRELACS;73410;20110623
73;0;010;2085;IMP DES MOINEAUX;1;;ENTRELACS;73410;20180524
73;0;010;2101;RTE DU MONDURAND;1;;ENTRELACS;73410;20180524
73;0;010;2115;CLOS MONT FLEURY;1;;ENTRELACS;73410;20110623
73;0;010;2120;CHE DU MOULIN;1;;ENTRELACS;73410;20180524
73;0;010;2130;PAS DU NANT;1;;ENTRELACS;73410;20110623
73;0;010;2135;CHE DE LA NATURE;1;;ENTRELACS;73410;20121224
73;0;010;2145;CHE DU NOIRET;1;;ENTRELACS;73410;20110623
73;0;010;2150;CHE DE LA NURSERIE;1;;ENTRELACS;73410;20180524
73;0;010;2160;RUE DU 17 OCTOBRE;1;;ENTRELACS;73410;20110623
73;0;010;2170;RTE DES OLLIERES;1;;ENTRELACS;73410;20180524
73;0;010;2175;RTE D ORLY;1;;ENTRELACS;73410;20110623
73;0;010;2200;ALL DE L ORMET;1;;ENTRELACS;73410;20110623
73;0;010;2201;RTE DU PLATEAU;1;;ENTRELACS;73410;20120426
73;0;010;2210;CHE DU PAPILLON;1;;ENTRELACS;73410;20121224
73;0;010;2215;RUE DU PARADIS;1;;ENTRELACS;73410;20110623
73;0;010;2230;IMP DU PARC FLEURI;1;;ENTRELACS;73410;20110623
73;0;010;2245;CHE DU PARCHET;1;;ENTRELACS;73410;20110623
73;0;010;2260;CHE DE LA PAROIE;1;;ENTRELACS;73410;20110623
73;0;010;2265;VIA DE PAROU;1;;ENTRELACS;73410;20180524
73;0;010;2275;CHE DU PARTAGE;1;;ENTRELACS;73410;20110623
73;0;010;2300;RTE DE PEGIS;1;;ENTRELACS;73410;20110623
73;0;010;2303;CHE DE LA PEPINIERE;1;;ENTRELACS;73410;20180524
73;0;010;2304;IMP DE LA PERAILLE;1;;ENTRELACS;73410;20180524
73;0;010;2305;IMP DES PINSONS;1;;ENTRELACS;73410;20180524
73;0;010;2307;CHE DE PLANCHAMP;1;;ENTRELACS;73410;20180524
73;0;010;2315;ALL DES POETES;1;;ENTRELACS;73410;20110623
73;0;010;2330;CLOS POIRIER;1;;ENTRELACS;73410;20110623
73;0;010;2345;IMP DES POMMIERS;1;;ENTRELACS;73410;20110623
73;0;010;2360;RUE DU PONT DES FLEURS;1;;ENTRELACS;73410;20110623
73;0;010;2375;RTE DE POUILLY;1;;ENTRELACS;73410;20110623
73;0;010;2380;IMP DE LA PRAIRIE;1;;ENTRELACS;73410;20180524
73;0;010;2400;PAS DU PRE DE FOIRE;1;;ENTRELACS;73410;20110623
73;0;010;2515;CHE DES PRES;1;;ENTRELACS;73410;20110623
73;0;010;2530;IMP DES RAINETTES;1;;ENTRELACS;73410;20110623
73;0;010;2545;RUE RAOUL FOLLEREAU;1;;ENTRELACS;73410;20110623
73;0;010;2560;CHE DES RAVOIRES;1;;ENTRELACS;73410;20110623
73;0;010;2570;IMP REBITEL;1;;ENTRELACS;73410;20180524
73;0;010;2575;CHE REINACH;1;;ENTRELACS;73410;20110623
73;0;010;2580;CHE DE REINET;1;;ENTRELACS;73410;20180524
73;0;010;2600;CHE DU RELAIS;1;;ENTRELACS;73410;20110623
73;0;010;2615;CHE DU RESERVOIR;1;;ENTRELACS;73410;20110623
73;0;010;2630;MTE DE LA RIPPE;1;;ENTRELACS;73410;20110623
73;0;010;2645;CHE DU ROCHER;1;;ENTRELACS;73410;20110623
73;0;010;2650;CHE ROLAND;1;;ENTRELACS;73410;20180524
73;0;010;2660;CHE DES ROMAINS;1;;ENTRELACS;73410;20110623
73;0;010;2668;CHE DES ROSEAUX;1;;ENTRELACS;73410;20180524
73;0;010;2669;IMP DE LA ROSELIERE;1;;ENTRELACS;73410;20180524
73;0;010;2675;RUE DES ROUGES GORGES;1;;ENTRELACS;73410;20110623
73;0;010;2700;CHE DU RUISSEAU;1;;ENTRELACS;73410;20110623
73;0;010;2715;CHE DES RUTTETS;1;;ENTRELACS;73410;20110623
73;0;010;2720;CHE DES SABLONS;1;;ENTRELACS;73410;20180524
73;0;010;2722;RTE DE SAINT FELIX;1;;ENTRELACS;73410;20180524
73;0;010;2730;RUE DES SAPINS;1;;ENTRELACS;73410;20110623
73;0;010;2744;RTE DE SEMNET;1;;ENTRELACS;73410;20180524
73;0;010;2745;RUE DU SEMNOZ;1;;ENTRELACS;73410;20110623
73;0;010;2760;CHE DE LA SOURCE;1;;ENTRELACS;73410;20110623
73;0;010;2762;CHE SUR LA ROCHE;1;;ENTRELACS;73410;20180524
73;0;010;2763;CHE SUR LOUCHE;1;;ENTRELACS;73410;20180524
73;0;010;2770;IMP THYRSUS;1;;ENTRELACS;73410;20120924
73;0;010;2771;CHE DE LA TIAPPE;1;;ENTRELACS;73410;20180524
73;0;010;2773;CHE DU TORCHON;1;;ENTRELACS;73410;20180524
73;0;010;2775;CHE DE LA TOUR;1;;ENTRELACS;73410;20110623
73;0;010;2782;CHE DES TREMBLEYS;1;;ENTRELACS;73410;20180524
73;0;010;2800;IMP DES VERGERS;1;;ENTRELACS;73410;20110623
73;0;010;2815;IMP DE LA VERDANNE;1;;ENTRELACS;73410;20110623
73;0;010;2817;RTE VERDET;1;;ENTRELACS;73410;20180524
73;0;010;2830;CHE DE LA VETTAZ;1;;ENTRELACS;73410;20110623
73;0;010;2843;CHE DE LA VICOURTE;1;;ENTRELACS;73410;20180524
73;0;010;2845;RUE VICTOR HUGO;1;;ENTRELACS;73410;20110623
73;0;010;2850;ALL DE LA VIEILLE ECOLE;1;;ENTRELACS;73410;20180524
73;0;010;2860;IMP DES VIGNES;1;;ENTRELACS;73410;20110623
73;0;010;2861;RTE DES BAUGES;1;;ENTRELACS;73410;20151125
73;0;010;2862;CHE DES BOIS EPERSY;1;;ENTRELACS;73410;20151125
73;0;010;2863;RTE DES BOIS;1;;ENTRELACS;73410;20151125
73;0;010;2864;IMP DE CARRON;1;;ENTRELACS;73410;20151125
73;0;010;2865;RTE DES CAVES;1;;ENTRELACS;73410;20151125
73;0;010;2866;CHE DE CHAMPS DEVANT;1;;ENTRELACS;73410;20151125
73;0;010;2867;CHE DE CHATENET;1;;ENTRELACS;73410;20151125
73;0;010;2868;RTE DU CHEF LIEU;1;;ENTRELACS;73410;20151125
73;0;010;2869;IMP DU CLAVELET;1;;ENTRELACS;73410;20151125
73;0;010;2870;CHE DU CLOS;1;;ENTRELACS;73410;20151125
73;0;010;2871;IMP DES DAGAND;1;;ENTRELACS;73410;20151125
73;0;010;2872;RTE DES DAGAND;1;;ENTRELACS;73410;20151125
73;0;010;2873;CHE DES DONCHETTES;1;;ENTRELACS;73410;20151125
73;0;010;2874;CHE DES DREILLIS;1;;ENTRELACS;73410;20151125
73;0;010;2875;IMP DES DREILLIS;1;;ENTRELACS;73410;20151125
73;0;010;2876;IMP DE L EGLISE;1;;ENTRELACS;73410;20151125
73;0;010;2877;RTE DE LA FORET;1;;ENTRELACS;73410;20151125
73;0;010;2878;CHE DE LA FORGE;1;;ENTRELACS;73410;20151125
73;0;010;2879;IMP DU FOUR;1;;ENTRELACS;73410;20151125
73;0;010;2880;IMP DU GAILLO;1;;ENTRELACS;73410;20151125
73;0;010;2881;RTE DE GRESY EPERSY;1;;ENTRELACS;73410;20151125
73;0;010;2882;IMP DES LAMBERT;1;;ENTRELACS;73410;20151125
73;0;010;2883;PLA DE LA MAIRIE;1;;ENTRELACS;73410;20151125
73;0;010;2884;RTE DE MOGNARD;1;;ENTRELACS;73410;20151125
73;0;010;2885;CHE DE TOISY;1;;ENTRELACS;73410;20151125
73;0;010;2886;IMP DE TOISY;1;;ENTRELACS;73410;20151125
73;0;010;2887;RTE DE LA VERDASSE;1;;ENTRELACS;73410;20151125
73;0;010;2888;RTE DE LA VIE DU CHER;1;;ENTRELACS;73410;20151125
73;0;010;2889;AUT RHONE ALPES MOGNARD;1;;ENTRELACS;73410;20151125
73;0;010;2890;RTE DE LA BIOLLE;1;;ENTRELACS;73410;20151125
73;0;010;2891;CHE DE CHAMP BARDIN;1;;ENTRELACS;73410;20151125
73;0;010;2892;CHE DU CHANT DE LA VIGNE;1;;ENTRELACS;73410;20151125
73;0;010;2893;CHE DU CHAMP DES MOINES;1;;ENTRELACS;73410;20151125
73;0;010;2894;CHE DE CHAMP ROUX;1;;ENTRELACS;73410;20151125
73;0;010;2895;IMP DU CLOS;1;;ENTRELACS;73410;20151125
73;0;010;2896;RTE DE LA COMBE DESSUS;1;;ENTRELACS;73410;20151125
73;0;010;2897;CHE DES COMBETTES;1;;ENTRELACS;73410;20151125
73;0;010;2898;IMP DE LA COUR;1;;ENTRELACS;73410;20151125
73;0;010;2899;CHE DE LA DEYSSE;1;;ENTRELACS;73410;20151125
73;0;010;2900;RTE DE LA DROISETTE;1;;ENTRELACS;73410;20151125
73;0;010;2901;PL DE L'EGLISE MOGNARD;1;;ENTRELACS;73410;20151125
73;0;010;2902;RTE D'EPERSY;1;;ENTRELACS;73410;20151125
73;0;010;2903;CHE DU FOUR;1;;ENTRELACS;73410;20151125
73;0;010;2904;RTE DE GRESY MOGNARD;1;;ENTRELACS;73410;20151125
73;0;010;2905;RTE DE MACLIN;1;;ENTRELACS;73410;20151125
73;0;010;2906;CHE DU MARTERET;1;;ENTRELACS;73410;20151125
73;0;010;2907;CHE DU MOLLARD;1;;ENTRELACS;73410;20151125
73;0;010;2908;IMP DU NANT;1;;ENTRELACS;73410;20151125
73;0;010;2909;CHE DU PLATET;1;;ENTRELACS;73410;20151125
73;0;010;2910;CHE DE PRE DIAN;1;;ENTRELACS;73410;20151125
73;0;010;2911;IMP DU PRE VEUILLET;1;;ENTRELACS;73410;20151125
73;0;010;2912;CHE DE LA RAVOIRE;1;;ENTRELACS;73410;20151125
73;0;010;2913;CHE DES RIPPES;1;;ENTRELACS;73410;20151125
73;0;010;2914;RTE DE SAINT GIROD;1;;ENTRELACS;73410;20151125
73;0;010;2915;RTE DE SAINT OURS;1;;ENTRELACS;73410;20151125
73;0;010;2916;RTE DU SAUVAGE;1;;ENTRELACS;73410;20151125
73;0;010;2917;CHE SUR LA VILLE;1;;ENTRELACS;73410;20151125
73;0;010;2918;CHE DE LA PALLUD;1;;ENTRELACS;73410;20151125
73;0;010;2919;IMP DE LIAUDI;1;;ENTRELACS;73410;20151125
73;0;010;2920;IMP DES MERLES;1;;ENTRELACS;73410;20151125
73;0;010;2921;IMP DES MESANGES;1;;ENTRELACS;73410;20151125
73;0;010;2922;AUT RHONE ALPES GIROD;1;;ENTRELACS;73410;20151125
73;0;010;2923;CHE DE CHEZ BOLLIET;1;;ENTRELACS;73410;20151125
73;0;010;3000;CHE DE BALTHAZAR;1;;ENTRELACS;73410;20170622
73;0;010;3050;IMP DES BIOLETTES;1;;ENTRELACS;73410;20170622
73;0;010;3080;RTE DU BIOLLAY;1;;ENTRELACS;73410;20170622
73;0;010;3100;RTE DE LA BOULANGERIE;1;;ENTRELACS;73410;20170622
73;0;010;3150;RTE DES BRUS;1;;ENTRELACS;73410;20170622
73;0;010;3200;RTE DE CHENEFIT;1;;ENTRELACS;73410;20170622
73;0;010;3250;IMP DU CHENET;1;;ENTRELACS;73410;20170622
73;0;010;3350;CHE DE CHEZ CARABIN;1;;ENTRELACS;73410;20170622
73;0;010;3400;RTE DE CHEZ DUCHENE;1;;ENTRELACS;73410;20170622
73;0;010;3450;RTE DE CHEZ TOINE;1;;ENTRELACS;73410;20170622
73;0;010;3550;RTE DE DOMIAN;1;;ENTRELACS;73410;20170622
73;0;010;3650;CHE DE L ECOLE;1;;ENTRELACS;73410;20170622
73;0;010;3700;IMP ENTRE DEUX BOIS;1;;ENTRELACS;73410;20170622
73;0;010;3800;IMP DU FAUBOURG;1;;ENTRELACS;73410;20170622
73;0;010;3850;RTE DE LA FRUITIERE;1;;ENTRELACS;73410;20170622
73;0;010;3950;RTE DES GRANDS CHAMPS;1;;ENTRELACS;73410;20170622
73;0;010;3980;RTE DE LA GRANGERIE;1;;ENTRELACS;73410;20170622
73;0;010;4200;RTE DE MORIAN;1;;ENTRELACS;73410;20170622
73;0;010;4300;RTE DE LA NEPHAZ;1;;ENTRELACS;73410;20170622
73;0;010;4400;CHE DE PAQUENOT;1;;ENTRELACS;73410;20170622
73;0;010;4450;RTE DE PIOLLAT;1;;ENTRELACS;73410;20170622
73;0;010;4500;RTE DE PROVARD;1;;ENTRELACS;73410;20170622
73;0;010;4600;RTE DE LA RAMAZ;1;;ENTRELACS;73410;20170622
73;0;010;4650;RTE DE LA ROCHETTE;1;;ENTRELACS;73410;20170622
73;0;010;4750;CHE DE LA ROFFIAZ;1;;ENTRELACS;73410;20170622
73;0;010;4800;CHE DE LA ROUE;1;;ENTRELACS;73410;20170622
73;0;010;5000;RTE DU SAPENAY;1;;ENTRELACS;73410;20170622
73;0;010;5100;RTE DE SOUS LA TOUR;1;;ENTRELACS;73410;20170622
73;0;010;5150;RTE DE TOPY;1;;ENTRELACS;73410;20170622
73;0;010;5151;CHE DE VALMIA;1;;ENTRELACS;73410;20200424
73;0;010;A001;CAVORET LES EPERONS;2;;ENTRELACS;73410;20151125
73;0;010;A009;RES LES BEGONIAS;2;;ENTRELACS;73410;19960725
73;0;010;A010;RES LE FONTANIL;2;;ENTRELACS;73410;19870101
73;0;010;A011;LOT DE BACHUS;2;;ENTRELACS;73410;19881201
73;0;010;A012;LOT DE L ORMET;2;;ENTRELACS;73410;19881201
73;0;010;A014;LOT HAMEAU DU COLOMBIER;2;;ENTRELACS;73410;19881201
73;0;010;A015;RES LES GENTIANES;2;;ENTRELACS;73410;19870101
73;0;010;A020;LOT LES GRANGETTES;2;;ENTRELACS;73410;19870101
73;0;010;A021;RES LES JASMINS;2;;ENTRELACS;73410;19881201
73;0;010;A022;LOT LES FERMETTES;2;;ENTRELACS;73410;19881201
73;0;010;A023;RES LA CHAMBOTTE;2;;ENTRELACS;73410;19881201
73;0;010;A024;RES LA SOURCE;2;;ENTRELACS;73410;19881201
73;0;010;A040;RES LES HORTENSIAS;2;;ENTRELACS;73410;19960725
73;0;010;A048;CLOS DES MESANGES;2;;ENTRELACS;73410;19930723
73;0;010;A050;RES LES MAGNOLIAS;2;;ENTRELACS;73410;19930723
73;0;010;A087;LOT LE PARC FLEURI;2;;ENTRELACS;73410;19870101
73;0;010;A095;RES LES PRIMEVERES;2;;ENTRELACS;73410;19960725
73;0;010;B001;AIGUEMORTE;3;;ENTRELACS;73410;19910714
73;0;010;B002;L ALBENCHE;3;;ENTRELACS;73410;19881201
73;0;010;B003;ALBENS;3;;ENTRELACS;73410;19881201
73;0;010;B004;ALBO;3;;ENTRELACS;73410;19910714
73;0;010;B005;ANSIGNY;3;;ENTRELACS;73410;19870101
73;0;010;B006;LES ARMETTANTS;3;;ENTRELACS;73410;19870101
73;0;010;B007;ARNEY;3;;ENTRELACS;73410;19910714
73;0;010;B008;L AVORCE;3;;ENTRELACS;73410;19910714
73;0;010;B009;BACHUS;3;;ENTRELACS;73410;19870101
73;0;010;B010;BADIE;3;;ENTRELACS;73410;19881201
73;0;010;B011;BALATY PEROZET;3;;ENTRELACS;73410;19910714
73;0;010;B012;LES BATAILLARD;3;;ENTRELACS;73410;19910714
73;0;010;B013;LA BAYE;3;;ENTRELACS;73410;19910714
73;0;010;B014;BEAULET;3;;ENTRELACS;73410;19881201
73;0;010;B015;BELLE PAILLE;3;;ENTRELACS;73410;19881208
73;0;010;B016;BELLE SIRE;3;;ENTRELACS;73410;19910714
73;0;010;B017;BIOLLET;3;;ENTRELACS;73410;19870101
73;0;010;B018;LA BISE;3;;ENTRELACS;73410;19870101
73;0;010;B019;BOIRAN;3;;ENTRELACS;73410;19910714
73;0;010;B020;BOIRAN DELIN;3;;ENTRELACS;73410;19910714
73;0;010;B021;BOIRON;3;;ENTRELACS;73410;19910714
73;0;010;B022;LES BOIS ALBENS;3;;ENTRELACS;73410;19870101
73;0;010;B023;BOIS DE LA FONTAINE;3;;ENTRELACS;73410;19910714
73;0;010;B024;BOIS DES COMMUNES;3;;ENTRELACS;73410;19910714
73;0;010;B025;BOIS DU COIN;3;;ENTRELACS;73410;19910714
73;0;010;B026;BOIS DU GOUILLAT;3;;ENTRELACS;73410;19910714
73;0;010;B027;BOIS DU GROS;3;;ENTRELACS;73410;19910714
73;0;010;B028;BOIS FRARET;3;;ENTRELACS;73410;19910714
73;0;010;B029;BOIS MARTIN;3;;ENTRELACS;73410;19910714
73;0;010;B030;BOIS MONARD;3;;ENTRELACS;73410;19910714
73;0;010;B031;LA BOISSONNI;3;;ENTRELACS;73410;19881208
73;0;010;B032;LE BOLLIATAT;3;;ENTRELACS;73410;19881208
73;0;010;B033;LA BORNE ALBENS;3;;ENTRELACS;73410;19910714
73;0;010;B034;BORU;3;;ENTRELACS;73410;19910714
73;0;010;B035;LA BOTTIERE;3;;ENTRELACS;73410;19870101
73;0;010;B036;LE BOUGNON ALBENS;3;;ENTRELACS;73410;19881201
73;0;010;B037;BRAILLE;3;;ENTRELACS;73410;19870101
73;0;010;B038;LA BRUNETTE;3;;ENTRELACS;73410;19910714
73;0;010;B039;LES BRUYERES ALBENS;3;;ENTRELACS;73410;19910714
73;0;010;B040;LE BUISSON;3;;ENTRELACS;73410;19881201
73;0;010;B041;LA CAILLERE;3;;ENTRELACS;73410;19910714
73;0;010;B042;LA CAMPANNE;3;;ENTRELACS;73410;19881208
73;0;010;B043;LE CANTON;3;;ENTRELACS;73410;19870101
73;0;010;B044;CATELIN;3;;ENTRELACS;73410;19870101
73;0;010;B045;LES CAVES ALBENS;3;;ENTRELACS;73410;19870101
73;0;010;B046;LE CESEAU;3;;ENTRELACS;73410;19910714
73;0;010;B047;LES CESETTES;3;;ENTRELACS;73410;19910714
73;0;010;B048;LE CHAGNEUX;3;;ENTRELACS;73410;19881208
73;0;010;B049;CHAMP CLAIR;3;;ENTRELACS;73410;19910714
73;0;010;B050;LE CHAMP D ORSAT;3;;ENTRELACS;73410;19910714
73;0;010;B051;CHAMP DE LA PIERRE ALBENS;3;;ENTRELACS;73410;19910714
73;0;010;B052;CHAMP DE LA VIGNE ALBENS;3;;ENTRELACS;73410;19910714
73;0;010;B053;CHAMP DE TARENCY;3;;ENTRELACS;73410;19910714
73;0;010;B054;CHAMP DES HAUTINS;3;;ENTRELACS;73410;19910714
73;0;010;B055;CHAMP DES RIGOLES;3;;ENTRELACS;73410;19910714
73;0;010;B056;CHAMP DEVANT;3;;ENTRELACS;73410;19881208
73;0;010;B057;CHAMP DU BOIS ALBENS;3;;ENTRELACS;73410;19910714
73;0;010;B058;CHAMP DU BOUT;3;;ENTRELACS;73410;19910714
73;0;010;B059;CHAMP DU COU;3;;ENTRELACS;73410;19910714
73;0;010;B060;CHAMP DU FOU;3;;ENTRELACS;73410;19910714
73;0;010;B061;CHAMP DU FOUR ALBENS;3;;ENTRELACS;73410;19910714
73;0;010;B062;CHAMP DU MOULIN ALBENS;3;;ENTRELACS;73410;19881208
73;0;010;B063;CHAMP DU PEUPLIER;3;;ENTRELACS;73410;19910714
73;0;010;B064;CHAMP FORT;3;;ENTRELACS;73410;19910714
73;0;010;B065;CHAMP FORY;3;;ENTRELACS;73410;19881201
73;0;010;B066;CHAMP MUGNIER;3;;ENTRELACS;73410;19910714
73;0;010;B067;CHAMP NOUVEAU;3;;ENTRELACS;73410;19870101
73;0;010;B068;CHAMP PLAT;3;;ENTRELACS;73410;19910714
73;0;010;B069;CHAMP VALLON;3;;ENTRELACS;73410;19870101
73;0;010;B070;CHAMP VIOLLET;3;;ENTRELACS;73410;19910714
73;0;010;B071;LE CHAMPET;3;;ENTRELACS;73410;19870101
73;0;010;B072;CHAMPOULET D EN BAS;3;;ENTRELACS;73410;19870101
73;0;010;B073;CHAMPOULET D EN HAUT;3;;ENTRELACS;73410;19870101
73;0;010;B074;CHAMPS DE LA CROIX;3;;ENTRELACS;73410;19910714
73;0;010;B075;CHANTEMERLE;3;;ENTRELACS;73410;19910714
73;0;010;B076;LES CHARMETTES;3;;ENTRELACS;73410;19870101
73;0;010;B077;CHATAIGNERAIE ALBENS;3;;ENTRELACS;73410;19910714
73;0;010;B078;CHATELARD ALBENS;3;;ENTRELACS;73410;19910714
73;0;010;B079;LA CHAUDANNE;3;;ENTRELACS;73410;19870101
73;0;010;B080;AU CHENAL;3;;ENTRELACS;73410;19881201
73;0;010;B081;CHENAVI;3;;ENTRELACS;73410;19910714
73;0;010;B082;CHENAVIER;3;;ENTRELACS;73410;19910714
73;0;010;B083;AUX CHENETS;3;;ENTRELACS;73410;19910714
73;0;010;B084;CHENEVRIER;3;;ENTRELACS;73410;19870101
73;0;010;B085;CHEZ BERCHOUX;3;;ENTRELACS;73410;19881201
73;0;010;B086;CHEZ DISAIN;3;;ENTRELACS;73410;19910714
73;0;010;B087;CHEZ DUCRET;3;;ENTRELACS;73410;19881208
73;0;010;B088;CHEZ FORESTIER;3;;ENTRELACS;73410;19881208
73;0;010;B089;CHEZ POLLET;3;;ENTRELACS;73410;19881208
73;0;010;B090;CHEZ ROLLAND;3;;ENTRELACS;73410;19910714
73;0;010;B091;LE CLOS ALBENS;3;;ENTRELACS;73410;19881208
73;0;010;B092;LES COINDET;3;;ENTRELACS;73410;19910714
73;0;010;B093;COISAT;3;;ENTRELACS;73410;19910714
73;0;010;B094;LA COLLIERE;3;;ENTRELACS;73410;19910714
73;0;010;B095;COLLOMBAT;3;;ENTRELACS;73410;19910714
